@relation play_store_comments
@attribute class {mauvais, neutre, bien}
@attribute text String
@data
bien, ': Tout est bien Commentaire : Que du bon ! '
bien, ': Cool Commentaire : Merci '
bien, ': géniale ! Commentaire : facile , complète et fiable ! J\' adore ! '
bien, ': Commentaire : Tip top : ) '
bien, ': Commentaire : Aaaaaahhhh j\' adore zalando '
bien, ': Commentaire : Super appli '
bien, ': Commentaire : APPLI GENAIL '
bien, ': Parfait Commentaire : Lappli est super et reflète le site . Pour les gros rageux ( christophe messu par ex ) qui disent que cest des fringues de merde vendu un fric fou c\' est pas la peine de rager psk vous avez pas d\' argent et que vous êtes jaloux cest pas de la faute a zalando si vous avez rate votre life et que vous avez des gouts de merdes : - ) '
bien, ': Super l\' application ? Commentaire : Beaucoup de choix ? '
mauvais, ': Erreur wifi Commentaire : Malgré la màj pour la comptabilité des tablettes android , le problème d\' erreur wifi subsiste au démarrage de l\' application ... ( Galaxy Note 8 ) ... et même sous Android 4.4.2 ... . '
neutre, ': Mouais ... Commentaire : Beaucoup de vetements feminins présents dans la catégorie homme , un filtre sur les tailles qui ne semble pas fonctionner et affiche du coup beaucoup de produits finalement non disponibles . '
mauvais, ': Commentaire : Il y a des vetement jolie mais c trop cher ! ! Boucle d\' oreille a 50 euro ! ! '
bien, ': Cool Commentaire : Tous ce que l on veut '
mauvais, ': Bug Commentaire : Belle application mais plante tout le temps ... Je retourne sur Amazon ... '
bien, ': C\' est super Commentaire : Elle est magnifique cette application , on peut faire toutes les opérations avec comme sur son site internet , en plus bien conçue et le design et la fluidité vraiment cool . '
bien, ': Commentaire : Vraiment elle plante non d une pipe &lt ; 3 '
neutre, ': Prix ! Commentaire : Les fringue son belle mais c\' est trop cher ! ! '
bien, ': Top ! Commentaire : Je n\' ai jamais eu de problèmes , fonctionne très bien ! '
bien, ': Génial . Commentaire : C\' est un petit est vraiment très pratique parce que y\'a vraiment aucun bug . Je la conseille vraiment ! '
neutre, ': Commentaire : Bien . Mais ne mémorise pas les commandes en cours ou effectuées '
bien, ': Commentaire : Ne manque plus que la mémorisation du compte '
bien, ': Commentaire : Nouveautés marque ot star '
bien, ': Commentaire : Superb application sans commentaire '
bien, ': Bon Commentaire : Cool '
bien, ': Commentaire : Appli du tonnerre ... . '
bien, ': J\' aime Commentaire : Bons produits proposés '
neutre, ': Commentaire : Bien le tri par matiere '
bien, ': Commentaire : Pas mal '
bien, ': Commentaire : Love it '
bien, ': Commentaire : Excellente apllis '
mauvais, ': Bug Commentaire : Peu pas écouter ma musique sans que sa plante ou que les chansons passe 10 seconde et passe sans aucune raison à une autre . N arrive pas a synchroniser puis musique qui s arrête et ne reprend plus enfin c super d écouter de la musique '
bien, ': Utilisé tous les jours Commentaire : Fonctionne très bien sur tel Wiko et tablette Galaxy Tab3 . Il manque une ou deux fonctions versus le Web mais l appli est pratique aussi en mode déconnecté '
neutre, ': Des choses à améliorer Commentaire : L\' application est bien faite mais il y a des points à améliorer : pouvoir transférer les musiques synchronisées entre les différents stockages , pouvoir synchroniser une musique sans avoir à l\' associer à une playlist '
mauvais, ': Bug régulièrement ! Commentaire : Mes musiques se desyncronisent souvent . C\' est insupportable ! ! '
mauvais, ': Xperia Z1 et bluetooth KO Commentaire : Toujours pas de solution du support concernant le Bug du bluetooth sur xperia Z1 . Démarrer avec le wifi en fonctionnement et connecter , c\' est pas une solution ... Impossible en 3g même en mode déconnecter . A quand une solution ... Ne prenez pas deezer allez voir ailleurs , vu la qualité du support concernant les Bug . Pourquoi pas le Bug sur spotify ? ? ? Bougez -vous Le support ! Bug signalé depuis au moins 6mois ! ! '
mauvais, ': Chansons inaccessibles hors ligne Commentaire : BUG : en version premium , j\' ai de nombreuses chansons qui deviennent inaccessibles hors ligne , je dois refaire une synchro . La lecture se bloque sur ces morceaux , c\' est extrêmement pénible ! ( sur Samsung Note 2 android 4.3 ) '
mauvais, ': Ca me saoule Commentaire : Je paye mais ca beug je n ai plus les paroles des musique alors svp réparé ca au plus vite ou je vais devoir me désabonner merci '
mauvais, ': Bug de m**** Commentaire : Je paye depuis un moment et je ne peux même pas écouter de la musique via 3g ou wifi ! Tu parles d\' une écoute en toute mobilité ! '
mauvais, ': Bug depuis la mise à jour Commentaire : La musique s\' arrête au bout de quelques minutes : impossible de profiter des chansons achetées ... A remédier très rapidement ! ! '
mauvais, ': Lecture impossible en 3G avec Xperia Z3C Commentaire : Impossible de jouer le moindre titre en 3G avec mon Sony Xperia Z3C . Ca indique que la chanson est en " Chargement " puis plus rien ne se passe . Merci de faire quelque chose rapidement et retrouvez vos 5 étoiles '
mauvais, ': Gros gros bug ! Commentaire : L\' application me fait carrement planter mon note 3 ! Obligé de l\' eteindre et de le rallumer a chaque fois. . '
mauvais, ': J\' ai détesté Commentaire : Je ne recommande pas DUTOUT l\' application au autre il faut s\' aboné pour écouté de la musique mais il faut payée ? ? ? ? ! ! ! ! Moi j\' ai 13 ans alors mes parents ne veulent pas payer c\' est évident mais c\' est aussi " de l\' arnac " '
mauvais, ': Bug Commentaire : Suis premium + et souvent l\' appli me met en compte standard me disant de m\' abonner ! C est lourd ! Prochaine je résilie l\' option et j irai essayer spotify . '
mauvais, ': Qualité audio déplorable ! Commentaire : Pour ceux qui ne sont pas à cheval sur la qualité audio allez y autrement passez votre chemin on est a des années lumieres de la qualité CD en 44khz à quand un service sans compression audio ? '
neutre, ': Pas mal mais ... Commentaire : Le catalogue de l\' application est vraiment intéressant , cependant deux problèmes sont toujours là malgré les mises à jour : la synchronisation qui ne fonctionne pas toujours correctement , ce qui peut être embêtant lorsque l\' on souhaite écouter sa musique sans connexion internet . Deuxième problème , lui beaucoup plus agaçant , les musiques qui s\' arrêtent ou qui se zappent toute seules . Ce sont vraiment les seuls défauts qui écartent l\' application de la perfection . J\' espère que cela sera corrigé au plus vite . '
bien, ': Excellente application ! Commentaire : TOP ! ! ! '
mauvais, ': L\' applis en elle même est bien Commentaire : Mais elle bug et n\' arrête pas de se fermer . Elle mes longtemps a synchroniser les chansons . '
mauvais, ': Ergonomie à revoir Commentaire : J\' aimerais bien classer les artistes de mes playlists par ordre alphabétique . Merci également de rajouter une fonction pour sélectionner tous les albums et playlists en une seule fois plutôt que de cliquer sur chacune une à une , lors de la synchro sur smartphone . Problème de synchro régulier : arrêt de lecture après certains titres . '
mauvais, ': Nul Commentaire : Maintenant il faut le premium pour zapper plus de 6 musiques par heure et écouter les musiques à la demande ... de la merde ! '
mauvais, ': Micro coupures incessantes Commentaire : Jusqu\' à présent j\' avais tjs utilisé deezer sur tous supports et j\' en étais très satisfait mais depuis un mois , les morceaux écoutés sont ponctués de micro coupures toutes les 10 secondes ... Juste insupportable ! ! ! ! ! Désinstaller lappli et la réinstaller ne resoud pas le problème . Je viens d\' essayer spotify et pas de souci d\' écoute , c juste ce qu\' on demande a une appli d\' écoute de musique ... A bon entendeur , salut ! '
bien, ': Indispensable Commentaire : Lenteur au démarrage de l\' application , presque 1min avant de pouvoir l\' utiliser . Passage d\' un chanson à une autre sans raison en plein milieu ... '
mauvais, ': Ça craint. . Commentaire : L\' application bug complètement ... Sans savoir pourquoi elle s\' arrête toute seule , et impossible d\' écouter une chanson en entier sans que ça passe à une autre ou que ça s\' arrête . Dire que je paye pour ça ... '
mauvais, ': Attentiin Très très médiocres ! Commentaire : Plus capable d\' écouter hors connexion alors dite moi pourquoi méritez -vous mon 9.99$ par mois ? Il y\'a un ans deezer était plus meilleurs qu\' aujourd\'hui . Je vous déconseille c\' est de l\' arnaque . '
mauvais, ': Trop lent , pas fluide ! ! Commentaire : Il faudrait rapidement revoir la fluidité qui fait ralentir tout mon Samsung galaxy s4 , la navigation dans l\' application devient quasiment impossible ! ! Vous pouvez pas nous faire la même chose que sur IOS ? ? ! Inspirez vous de Spotify vous verrez de quoi tout le monde vous parle ! '
mauvais, ': Bugs en rafale Commentaire : Plantages , déconnexions en tout genre , musique synchronisée non disponible , et j\' en passe ... Pour 10 € par mois , c\' est vraiment une affaire ! '
mauvais, ': Bug Commentaire : Depuis la nouvelle mise à jour bug : apparemment je ne bénéficie pas de la nouvelle fonctionnalité pour écouter ma musique en vrac et on me demande de m abonner ... ce qui ne fait pas avancer les choses ! ! ! Bug bug bug toujours bug ils font quoi les fabricants ! Franchement j\' ai voulu donner une nouvelle chance a cette application je paye chaque mois pour ça donc bravo la fainéantise ! '
neutre, ': Pas Mal Commentaire : Un prix abordable , un catalogue confortable et un chargement des musiques rapide ! Je regrette des bugs reçurents ( Sony Xperia SP / LG G3 ) comme la desynchronisation des musiques téléchargés , l\' arrêt de l\' application en cours de lecture et la qualité sonore parfois médiocre . Le " Material Design " de Google serait aussi bienvenue . '
mauvais, ': Bug handicapant Commentaire : Je suis abonné et tout se que je peut faire avec l\' application se résumé à : rien . Cela me rappelle une maj faites juste après la nouvelle interface . Merci de régler ça ... '
mauvais, ': Applications mauvaises ! Commentaire : Le service est bon mais les applications ( et interface web puisque pas d\' appli windows ... . ) sont beaucoup trop lourd ! même sur des bons équipement suffisamment puissant ça rame ! ! sa saccade ! j\' ai pris un forfait orange donc contraint d\' utiliser deezer plutôt que spotify ! Très déçu , deezer n\' arrive pas à la cheville de spotify et sans parler de l\' impossibilité d\' associer mon abo orange ... . Très déçu '
neutre, ': Bloqué sans abonnement ! Commentaire : Après 1 mois d\' écoute gratuite sans problème . Tout est de nouveau bloqué ... " zapper + de 6 titres/h " , " musiques a la demande " écoutes gratuites ? ? Pas vraiment . Même sa propre playlist est soumise a abonnement ! Seules possibilités les radios ... '
neutre, ': Bug et rebug ! Commentaire : Des plantages au démarrage de l\' application , des bugs dans le mode flow et dernièrement un plantage lors de la recherche de musique/album/artiste ! Sous OnePlus One pourtant ! '
mauvais, ': Mauvais Commentaire : Appli ridicule , impossible d\' ecouter la musique sans que sa plante toute les 30sec ... ... . . bref désinstallation . '
mauvais, ': Mise à jour Commentaire : Depuis la dernit mise à jour impossible d\' écouter de la musique . Ça ne charge pas , ou ça coupe en plein milieu , et les musiques ne passe pas automatiquement aux suivantes . Je paye pour avoir de la musique en illimitée ! Pas pour à peine quelque secondes . '
mauvais, ': Plante sans raison Commentaire : L\' application plante régulièrement ( après 20/30 min d\' écoute ) de manière inexpliquée et redémarre ma tablette ... que ce soit en écoutant des musiques pretéléchargées ou en streaming . Pour une application nécessitant un abonnement de 10€/mois c\' est inacceptable ! Sans correction de votre part je vais très vite vous quitter ... ( samsung galaxy tab pro 3 ) '
mauvais, ': Plante beaucoup trop régulièrement Commentaire : Le design est bien , beau , ergonomique ... Mais on ne peut pas écouter plus de 10 minutes de musique sans que l\' application ne s\' arrête ! ! C\' est inadmissible , nous payons des abonnements pour profiter de cette application , il faut résoudre ces problèmes ou les clients vont s\' enfuir . '
mauvais, ': Spotify est meilleur Commentaire : J\' ai testé spotify , Google play music et ça . Sur deezer on se moque carrément de vous par rapport a spotify pour les premium . Service saturé de bug pour une même connexion musique plus lente a charger sur deezer etc '
mauvais, ': Commentaire : Cette application n\' arrête pas de beuguer . Je serais vous j\' aurais honte de prendre de l\' argent pour un service que vous n\' êtes pas capable de donner . Ça reflète tout à fait la nouvelle société française qui n\' a pas d\' honneur '
