@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ': abuser : dans le rien ... . nana soit le affichage soit je mettre prendre mal mais sur mon portable même résultat ... explication ? '
bien, ': presque parfait : faire que je avoir le application et @card@ seul foi|fois son avoir ne y avoir pas @card@ et contre il y avoir toujours avant que le film , le série ... commencer '
bien, ': C \' être cool je avoir adorer . commentaire : ce être . '
mauvais, ': commentaire : le pub fonctionner très bien , par contre pour le direct , je ne avoir que le bande son avec écran noir , quand au , le image être en accélérer par rapport au son ... pas du tout satisfaire ... : / '
mauvais, ': aucun réactivité ! ! ! commentaire : ce être bien de rétablir rapidement le son sous @card@ mais cela du semaine que un autre problème à été signaler et ne être toujours pas résoudre . je avoir un bon ( très bon smart phone , le ) donc ce ne être pas un souci matériel . . . malgré de nombreux retour ce sujet , certain ( dont je faire partir ) ne pouvoir voir que le pub sur le direct ou le . cela être il un jour ou votre correction être sélectif ? . '
bien, ': sur @card@ commentaire : le application fonctionner parfaitement sous @card@ , le son être de retour ! '
bien, ': super bien , mais ... : le @card@ à @card@ pub avant le direct ou pour voir un , ce être agaçant . '
mauvais, ': inutile commentaire : tout le vidéo être longue à charger , et si le malheur de laisser le vidéo charger et que mon tablette se mettre en veille , le vidéo recommencer à zéro . de quoi se arracher le cheveu ! ! '
mauvais, ': @card@ @card@ commentaire : non utilisable pour voir le vidéo . il ne y avoir que le pub qui passer '
neutre, ': plus de prévision de pluie : depuis plusieurs jour le prévision de pluie à ne être plus sur mon favori . et même impossible de la trouver pour ne importer quel ville ... taper le nom et ensuite rien ne se passer . ce être mieux avant comme on dire . '
mauvais, ': pagaille : depuis le dernier être le ... . sur le page personnaliser . le jour se chevaucher ce qui faire que on ne pouvoir plus rien lire . correction please merci '
neutre, ': bien faire . commentaire : de météo plutôt bien foutre , avec le possibilité de mettre notre ville en favori . précision impec et justesse du prévision , nickel . seul bémol , je pouvoir pas profiter de le fonction alerter pluie , mon département ne figurer pas dans le liste du éligible ( @card@ ) ... . dommage ! '
mauvais, ': navrer commentaire : rien ne changer vraiment depuis @card@ an ... ce choix impossible du et ce lenteur au départ ! un au niveau du prévision : clair , informatif et fonctionnel ! '
neutre, ': réveil forcer : impossible de désactiver le réveil après test , je avoir devoir réinstaller le . nombreux fonctionnalité mais beaucoup de lenteur , ce être agaçant . '
neutre, ': petit récurrent : bonjour , pouvoir vous réaliser le correction suivant ? : - impossible de modifier le ville du . très embêter car je venir de déménager ... - le ne afficher plus que un jour sur @card@ ( en ) tout le jour à partir de minuit . - le symbole dans le coin supérieur gauche pour accéder au menu et faire retour être afficher en double . - quelque fermeture inopiné lors de un retour dans le menu . merci . @card@ '
mauvais, ': commentaire : pourquoi ce blocage ? ? ? impossible de afficher @card@ région de suite . je suivre|être passer à le application de bien plus agréable '
mauvais, ': ou être le pluie dans le heure ? commentaire : ce fonction avoir disparaître depuis plusieurs jour ... par ailleurs le bouton favori marcher très mal '
mauvais, ': carte France et région . KO page ville : affichage prévision de un ville illisible , chevauchement de ligne . moto , @card@ . '
bien, ': correct : un réinstallation . plus de . pas toujours très ergonomique mais fonctionner bien et ce être le prévision de météo . '
mauvais, ': très décevoir : ce publicité avant de afficher le prévision être insupportable ! si je avoir le malheur de faire pivoter le écran , elle revenir et il falloir attendre à nouveau avant de pouvoir continuer à consulter le prévision . je . '
mauvais, ': au secours : application lent avec du million de . et quel sur le météo : aujourd\'hui " rare averse " ... . il tomber du trombe de eau et le être en vigilance orange ! ! ! ! très décevoir . ... pas fiable du tout ! ! '
mauvais, ': un temps de retard plutôt : je sitôt installer . il nous prendre vraiment pour du buse chez météo . pas étonner que le anglais rafler du part de marché en France ... . '
neutre, ': du mieux ... un effort ... : le information météo être excellent certes ... le présentation se être nettement améliorer depuis le dernier mise à jour . avoir priori quelqu\'un de chez France avoir enfin tester le application ... le tout être désormais plus lisible , plus facilement navigable mais il y avoir encore du boulot ... lorsque on voir le concurrence qui sorte du très joli ( entre autre ) mais dont le information météo être beaucoup moins précis que sur France . avoir quand un mariage du deux ? ... '
mauvais, ': lourd . pas ergonomique . commentaire : ce être tout un histoire pour trouver où cliquer pour avoir du prévision local . pro fonctionner beaucoup mieux . '
mauvais, ': : encore et toujours le problème mais quand aller il enfin comprendre ce éditeur ? ! ! '
mauvais, ': impossible de visualiser quoi que ce être : ne fonctionner plus depuis quelque temps que ce être sur mon smart phone ( note II ) ou mon tablette un noter @card@ '
mauvais, ': toujours un et un ! ... . commentaire : toujours un , toujours un blocage exagérément long sur page de pub , très laborieux ... . '
mauvais, ': pitoyable : cela ne se lancer que un foi|fois sur deux , le pub prendre trente second|seconde à charger , et depuis le dernier mise à jour , cela ne se lancer même plus . '
mauvais, ': de moins en moins bien : plus le mise à jour se accumuler , plus le se dégrader : carte de France peu lisible , fond bleu foncer immonde , navigation peu intuitif , peu réceptif . je me rappeler le premier foi|fois que être sortir ce sur , elle être excellent , je la|le utiliser souvent . maintenant , ce être de plus en plus rare . et puis tout ce pub ... . un entreprise comme France en être elle réduire à cela pour développer ce ( et voir le qualité ... . . ) ? ? ? ? ? ? '
mauvais, ': lenteur impressionnant : le météo le plus lent à consulter surtout pour afficher un écran pub qui nous gaver . . '
mauvais, ': très décevant . commentaire : le information être bon , en revanche le mise en page être plutôt laid , peu intuitif et surtout lent . inutilisable . inspirer vous de le version sur qui elle être . de plus , un pour deux jour de être largement suffisant , il être plus intéressant de avoir un mini selon matin , midi , soir . à bon entendeur . '
mauvais, ': vraiment naze : sans déconner pour un site comme météo France ce application être un honte , très lent et du , souvent je ne pouvoir même pas accéder à mon favori , je appuyer en haut à gauche et il ne se passer rien . vraiment pénible à utiliser ... . '
mauvais, ': très moyen , inutile : application très lent , la rendre peu ergonomique , il être compliquer et pénible de naviguer dans le application . ajouter à cela du , comme le notification de vigilance qui apparaître ne importer quand , et très peu de détail côté prévision et sur le carte , et vous obtenir un application inutile . site beaucoup plus pratique . '
neutre, ': de mieux en mieux : remarque du utilisateur prendre en compte ce qui avoir grandement améliorer le application qui être à mon sen|sens inutilisable avant . le navigation être plus clair mais du ralentissement se faire ressentir , le application ne être pas très fluide mais sur le bon voie . '
mauvais, ': indigent : déjà pour le ; ensuite en voyage , là où ce être vraiment utile , en montagne par exemple , il ne falloir pas y compter si il ne y avoir que de le . même marche mieux ! ! '
mauvais, ': bof : ergonomie moyen , pas de orientation de le , barre de raccourci du bas qui masquer du option ... falloir pas difficile . part de . '
neutre, ': pouvoir être améliorer : beaucoup de de affichage , après le dernier mise à jour . lent mais pour le saisie . dommage '
mauvais, ': commentaire : ergonomie désastreux , et mettre un pub plein écran pour météo France au lancement ne être pas le idée du siècle , mais bon on avoir le météo . '
mauvais, ': nul commentaire : nul ! ! le application se lancer @card@ foi|fois sur @card@ . faire quelque chose ! ! ! ! ! et quand cela fonctionner cela mettre du plombe à rafraîchir ! ! ! ! '
neutre, ': pluie avoir un heure : le pluie à un heure fonctionner très bien chez moi ! ! ! elle avoir être supprimer ! ! ! aller comprendre . '
bien, ': bon : le être bien meilleur que chez le concurrent , mais améliorer le ergonomie ! '
