@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, 'Appli  marcher tonne pub trafic reel  correspondre cas oa  région bordelais '
bien, ' ppli  super précis bouchon temps réel petit routes.  avoir sauver foi|fois nombreux heure galère volant '
neutre, ' être pratique fiabilité précision être optimum comprendre être difficile être devenir automatisme partir '
bien, 'indispensable Appli  parfaire precise  permettre d  eviter  bouchon l  avoir faire detours  perdre essence avoir faire place finir bouchon '
bien, 'application simple rapide faire demander précis bcp  ville dispo  pratique être parisien '
mauvais, 'excellent problème recherche   Tres  bon appli  manque souplesse intuitivité  recherche moment taper mot exact être compliquer avoir tape juste nom famille meme  ortographié  ca  marche mal exemple marveaux  '
bien, 'génial beau outil   suivre|être fan wikipedia  pc  samsung  galaxy  s4  être top seul petit chose moteur recherche demander entraînement avoir redire parfait '
mauvais, 'HTC  one  s    rentrer recherche effacer MAJ  '
bien, 'merci permettre réviser cour|cours science avoir inexactitude '
bien, '  application utile intéressant parfaire '
bien, 'droit android    avoir besoin connaître position '
bien, 'savoir indispensable '
bien, ' Five  one  star Thanks  '
bien, 'aimer   application être importance capital '
bien, 'parfait Presqu\'aussi  bien pc  '
bien, ' utile permettre reviser  '
bien, 'excellent application   application être pratique utile trouver manquer être étoile respect '
bien, ' meilleur ami étudiant '
bien, 'partager savoir   merci wiki  '
bien, ' meilleur encyclopédique '
bien, ' '
bien, ' marche '
bien, ' '
bien, ' merveilleux '
bien, ' Téléchargement  rapide '
bien, ' parfait '
bien, ' indispensable '
bien, 'manque juste   manquer système onglet bon ergonomie côté performance aller '
bien, ' Bn  application '
bien, ' conseil l  installer '
bien, ' être tres  interessant  rapide tres  '
bien, ' adorer mettre etoiles  '
bien, 'parfait mériter étoile permettre d  apprendre chose '
bien, 'utile être simple utile être parfaire '
bien, 'superbe être chance avoir accès chose faire voyager culture monde merci '
bien, 'formidable application quotidien indispensable outil quotidien manier esprit critique '
bien, 'génial  superbe apli  marcher '
bien, '  Appli  utile simple utilisation '
bien, 'excellent  dernier version excellent thème sombre lecture nocturne '
bien, 'merveille site  remettre etoiles  richesse site merveilleux '
mauvais, 'DD  être dernier version page accueil charger accéder article devoir utiliser recherche tab '
neutre, ' sortir biographie Internet '
neutre, ' fonction article qqch  être point dehors bon appli  '
neutre, 'avoir améliorer apli  cerais  pratique devoir passer Internet '
bien, 'excellent  excellent existence bugs  application arrêter ouverture '
mauvais, 'nul fond écran être suivre|être tomber paneau  être inutile '
bien, 'général joli couleur bruitage avoir revoir '
mauvais, 'avoir voir appli  pourri x(  '
bien, ' '
mauvais, ' être nul apli  '
mauvais, ' suivre|être '
bien, ' bloquer application '
neutre, ' bruit toucher beau '
bien, ' merde '
bien, 'coul  être coup '
mauvais, 'moche moche nul sen eterer  '
mauvais, 'nul d  ecran  faire faire juste eclaire  t  appuyer quans  être marche pouvoir aller savoir aplis  bouy  appui pub ca  continuer deconseille  '
mauvais, 'horrible  nul deconseille  avoir devoir desinstaler  aplis  avoir cause aplis  bug  être pire aplis  g  voir '
bien, 'like  it  really  '
bien, ' aplie  mal '
mauvais, 'c  nul  nul nul '
mauvais, ' pouvoir faaiirreeee  '
neutre, ' '
mauvais, ' mériter étoile '
bien, ' Sava  bug  '
bien, ' génial '
mauvais, ' pourri truc '
mauvais, 'nul  truc begue  avoir mourir c  merde avoir telecharger  '
bien, ''
bien, 'Fon  decrant  '
bien, 'electrique  ecran    genial  '
neutre, ' colorer '
bien, ' être tros  cool '
mauvais, ' nul '
bien, ' super beau '
bien, 'fertile '
neutre, ' likeit  '
mauvais, ' '
neutre, '  être fond écran bruit être nul '
bien, ' '
mauvais, 'réaliste avoir  chercher pinterac  electric  3d  '
mauvais, 'cool adorer fond écrand  animer être cccccccoooooooooooolllllllllllllllll  '
neutre, 'pas FOND  animer '
mauvais, 'nul être gros arnaque virer '
mauvais, 'cause  avoir pouvoir aller insta  peandant  semaine '
mauvais, 'fonctionner   appli  refuser ouvrir commencer avoir agacer adorer lire dormir semaine être impossible régler '
mauvais, 'bannissement rien   devs  bannir rien mettre langage sms  bannir regarder sen|sens message dégoûter falloir regarder condition être appli  NUUUUUUL  avoir avoir temps beugs  devs  répondre message '
bien, ' réinstaller portable erreur token  avoir être régler être lourd devoir reconnecter  passer portable tablette '
mauvais, ' temps vdm  rencontrer problème chargement régler '
mauvais, 'publicité   publicité être lassant désinstalle  aller voir supprimer compte '
mauvais, 'SAMSUNG   appli  fonctionner avoir beau être 4G  appli  dire avoir connexion vouloir afficher afficher pub ^^  MAJ  urgent '
mauvais, 'Pun  m****  aller faire avoir pres  moi|mois pop up  pub briser être désagréable ca  faire entrer google  '
bien, 'marcher moment appli  ferme charger dire vérifier connexion être bon dire vote avoir pouvoir être prendre compte  afficher bout afficher bref attendre maj  avoir pub lancement passe '
bien, 'aimer adorer dommage avoir pouvoir regarder Internet charger dernier connection  Internet Bouygues  télécom  '
mauvais, ' pouvoir moyen voir message entier avoir cause cœur &lt  bloquer reste message application mauvais dommage '
neutre, 'rester bon application avoir pub dommage dé installer passer '
mauvais, 'plantage intempestif   appli  avoir fâcheux manie planter pop-up  pub savoir avoir merite  être agaçant '
bien, 'adorer MERCI  journée dur collège fait mettre lit lire '
mauvais, 'Spam  lancement   foi|fois appli  lancer fenêtre popup  ouvrer|ouvrir diriger cliquer être être chiant avoir desinstalle  dommage '
neutre, ' bon appli  contenu marcher dire avoir réseau pub démarrage afficher être limite '
mauvais, 'pub présent aimer vdm  application être être pub ouvrer|ouvrir seul changer desinstalle  '
bien, 'bon app  suivre|être deçue  pouvoir commenter application fermer '
mauvais, 'pop-up  pub store plein rien cliquer.  dommage reste appli  être correct '
neutre, ' moyen commenter appli  plante désinstalle  réinstaller pouvoir commenter retourner appli  replanter Toujours  obliger réinstaller ajouter seul  améliorer Samsung  S  '
mauvais, 'appli  truffer pub   site drôle divertissant appli  truffer pub falloir manger Mais  être extrême '
bien, 'impossible ouvrir appli    adorer aller appli  être application refuser ouvrir '
mauvais, ' adorer appli  plaindre gens '
bien, 'Maj  horrible   impossible connecter compte ajout favori modération rien dire '
neutre, 'affreux horrible rame ouverture  impression avoir application Apple  code dommage application être beau widget  être nul fond rester présent forme être horrible dommage rame ouverture application mise jour inutile rater '
mauvais, 'pub pub pub   pub démarrage chargement ok  lecture renvoi intempestif site internet  playstore  être pénible version pub payant '
neutre, 'Bug    être super appli  bug  démarrage '
mauvais, 'arnaque   peine temps lire vdm  pop up  pub souvre  renvoyer google  page téléchargement  application poker ligne méthode être honteux '
mauvais, 'Bug  bug  bug   application être bourrer bugs  autre doublon long fil pub redirigent  propre chef avoir cliquer faire rager petit dire avoir message passer être gentil nouveauté pouvoir être falloir corriger bugs  dater hier '
mauvais, 'pub contraignant Ok  normal application gratuit pub être seul connaître action ouvrer|ouvrir style navigateur aller savoir site falloir battre revenir appli  bref être être moche '
mauvais, 'compatibilité Appli  compatible vdm  charger avoir connexion '
mauvais, 'pub   store ouvrer|ouvrir avoir foi|fois pub avoir prochain maj  persister desinstalle  '
bien, 'léger retard   Appli  penser recevoir notification juste avoir quitter '
neutre, 'Pfffouuu  adorer pouvoir savoir autre utilisateur l7  ouvrer|ouvrir appli  ouvrer|ouvrir page internet  charger faire planter téléphone pouvoir fermer page obliger fermer applis  re  ouvrir vdm  suivre|être plein lecture arriver être exaspérant Maj  être refus '
mauvais, 'abus pub   avoir foi|fois redirige  installer autre application partenaire pratique commercial douteur|douteux '
mauvais, 'Râ  bol  être embêtant jour aplis  vouloir ouvrir avoir redémarrer phone rien régler vite svp  '
neutre, '  pub envahissant erreur chargement revanche fréquent '
neutre, ' vdm  public gâcher mettre être enlever car lire chose moitié être énervant être inintéressant pub ouverture '
bien, 'Internet être super mettre part wifi  beug  avoir réseau pouvoir voir favori dommage marina '
mauvais, 'plantage constant   fonctionner section mettre  application planter '
bien, 'dire vie être nul regarder gens mourir rire '
neutre, 'aimer appli  temps ouvrer|ouvrir faire beuguer  portable commencer peser '
bien, ' super apli  '
bien, 'bugs  désinstalle  réinstaller appli  être parfaire '
bien, 'application livre gratuit multiple possibilité  application livre gratuit gratuit choix lire livre wattpadiens  créer notres  virtuel être beau vrai vaste choix lecture ^^  conseiller application fan lecture autre '
bien, ' être super adorer devoir faire chose faute horthographes  être dommage '
mauvais, 'gros bug    etais  train lire livre avoir bugué  cause connexion internet  être bizarre Internet fonctionner autre applis  impossible passer chap  suivant avoir essayer|essayer désinstaller  réinstaller mettre Serveur  wattpad  indisponible '
bien, 'problème adorer application jour pouvoir publier partie dire devoir valider mail confirmation recevoir pouvoir aider '
neutre, ' top gratuit hic être avoir fiction finir fan fiction manquer correcteur faute penser '
bien, 'aimer   avoir beug  histoire page devenir blanc pouvoir continuer lire '
bien, 'superbe fait plané aimer globalité l  alplie  être coul  apart  demander confirmer adresse peur '
mauvais, 'Ebook  intéresser seul problème histoire avoir fin avoir faute orthographe manquer mot aide passer temps '
bien, ' application être juste waouhhhh  interessant  waouh  aller lire ecris  chronique sèduisante  manipulateur viser prof '
bien, 'parfait aimer lire base genre histoire faire lire heure heures.  '
bien, 'parfait  être parfait apli  fiction He  saved  my  life  être avoir 2k  lecture ?  Seule  bémol mettre photo livre pouvoir recadrer.  '
